HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.input,Answer.Fact.fact,Answer.Myth.myth,Answer.No.no,Answer.Yes.yes,Answer.aiName,Answer.factSource,Answer.sentence,Approve,Reject
3R5LWXWHSK61NF8SPZSR50ECOTPXG3,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3H0W84IWB50MTPOJ081D4Z3STVFREW,A2ECQJPKY9LHC3,Approved,Sat Nov 30 14:52:18 PST 2024,Sat Nov 30 14:53:09 PST 2024,Tue Dec 03 14:53:09 PST 2024,Tue Dec 03 14:53:49 PST 2024,,,51,100% (10/10),100% (10/10),100% (10/10),Artificial Intelligence,FALSE,TRUE,FALSE,TRUE,CHATGPT,https://www.telecomreview.com/articles/reports-and-coverage/8474-can-ai-think-like-us-unveiling-the-science-behind-human-decision-making/,AI systems can think and feel just like humans.,,
3R5LWXWHSK61NF8SPZSR50ECOTPXG3,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3IAS3U3I00E7I2VEBRKM2JPZE7OB25,A1WDIDASJA224N,Approved,Tue Dec 03 12:20:23 PST 2024,Tue Dec 03 12:20:50 PST 2024,Fri Dec 06 12:20:50 PST 2024,Thu Dec 05 10:51:00 PST 2024,,,27,100% (10/10),100% (10/10),100% (10/10),Artificial Intelligence,TRUE,FALSE,TRUE,FALSE,na,https://play.google.com/store/apps/details?id=com.google.android.apps.bard&hl=en_US&pli=1,Gemini is Google's Artificial Intelligence platform,,
3R5LWXWHSK61NF8SPZSR50ECOTPXG3,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3LWJHTCVCXKEN29FI4WJHREN9BUFQ5,A3G8JLLEXGUZYP,Approved,Tue Dec 03 13:07:20 PST 2024,Tue Dec 03 13:08:33 PST 2024,Fri Dec 06 13:08:33 PST 2024,Thu Dec 05 10:51:02 PST 2024,,,73,100% (10/10),100% (10/10),100% (10/10),Artificial Intelligence,TRUE,FALSE,TRUE,FALSE,N/A,it was in my head,Most AI today uses empirical risk minimization,,
3R5LWXWHSK61NF8SPZSR50ECOTPXG3,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3PM8NZGV8JEVNO00IY25NYEUDGPQX6,A209JFLE2JEZ0E,Approved,Mon Dec 02 10:53:46 PST 2024,Mon Dec 02 10:54:13 PST 2024,Thu Dec 05 10:54:13 PST 2024,Thu Dec 05 10:51:00 PST 2024,,,27,100% (10/10),100% (10/10),100% (10/10),Artificial Intelligence,FALSE,TRUE,TRUE,FALSE,N/A,N/A,AI provides factually correct information.,,
3R5LWXWHSK61NF8SPZSR50ECOTPXG3,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3TY7ZAOG50I1FVWU2HT1IYFA43DK0E,A2JIRBAKZ19RKL,Approved,Tue Dec 03 12:21:18 PST 2024,Tue Dec 03 12:22:09 PST 2024,Fri Dec 06 12:22:09 PST 2024,Thu Dec 05 10:51:01 PST 2024,,,51,100% (9/9),100% (9/9),100% (9/9),Artificial Intelligence,TRUE,FALSE,TRUE,FALSE,N/A,Personal Knowledge,The AI course in UPenn is taught by Professor Chris Callison-Burch,,
3X0EMNLXF9NFW3WWS3HWBOVJ994PVW,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,37Z929RLGU60JN6T5SQDTV8PI8MTSF,A209JFLE2JEZ0E,Approved,Mon Dec 02 10:51:37 PST 2024,Mon Dec 02 10:52:14 PST 2024,Thu Dec 05 10:52:14 PST 2024,Thu Dec 05 10:51:12 PST 2024,,,37,100% (10/10),100% (10/10),100% (10/10),Health and Nutrition,FALSE,TRUE,FALSE,TRUE,ChatGPT,N/A,Drinking eight glasses of water a day is essential for everyone to stay hydrated.,,
3X0EMNLXF9NFW3WWS3HWBOVJ994PVW,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,39LOEL67OD3D1MTQCFEHUR4QCF3389,A1R1ORXJ05C7EG,Approved,Mon Dec 02 18:14:58 PST 2024,Mon Dec 02 18:15:55 PST 2024,Thu Dec 05 18:15:55 PST 2024,Thu Dec 05 10:51:14 PST 2024,,,57,100% (10/10),100% (10/10),100% (10/10),Health and Nutrition,TRUE,FALSE,TRUE,FALSE,N/A,https://www.unitypoint.org/news-and-articles/19-things-you-should-know-about-nutrition,"Just because a food is natural, doesn't mean it is healthy.",,
3X0EMNLXF9NFW3WWS3HWBOVJ994PVW,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3AAPLD8UCXFBTESDUYEEPH1N9X6HTJ,A3G8JLLEXGUZYP,Approved,Tue Dec 03 13:02:20 PST 2024,Tue Dec 03 13:04:03 PST 2024,Fri Dec 06 13:04:03 PST 2024,Thu Dec 05 10:51:14 PST 2024,,,103,100% (10/10),100% (10/10),100% (10/10),Health and Nutrition,FALSE,TRUE,TRUE,FALSE,N/A,N/A,Taking a daily multivitamin reduces the risk of various diseases.,,
3X0EMNLXF9NFW3WWS3HWBOVJ994PVW,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3GLB5JMZFITQCT15O2WHZD70RB5DGX,A36FH5FVHU69MT,Approved,Tue Dec 03 12:59:37 PST 2024,Tue Dec 03 13:00:18 PST 2024,Fri Dec 06 13:00:18 PST 2024,Thu Dec 05 10:51:12 PST 2024,,,41,100% (10/10),100% (10/10),100% (10/10),Health and Nutrition,FALSE,TRUE,TRUE,FALSE,n/a,n/a,"For optimal muscle growth, you should eat one gram of protein for every kilogram of body weight.",,
3X0EMNLXF9NFW3WWS3HWBOVJ994PVW,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3Q5ZZ9ZEV9DGF1GUQY2A9O2AQBT580,A3GK1FK744XJ8B,Approved,Sun Dec 01 17:10:02 PST 2024,Sun Dec 01 17:10:29 PST 2024,Wed Dec 04 17:10:29 PST 2024,Wed Dec 04 17:10:49 PST 2024,,,27,100% (10/10),100% (10/10),100% (10/10),Health and Nutrition,TRUE,FALSE,TRUE,FALSE,n/a,n/s,Vitamins are good for your health,,
3X0EMNLXF9NFW3WWS3HWBOVJ994PVW,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3SNLUL3WOPLSFNQSLOJMM5GW9RKLUH,A2ECQJPKY9LHC3,Approved,Sat Nov 30 14:50:42 PST 2024,Sat Nov 30 14:51:21 PST 2024,Tue Dec 03 14:51:21 PST 2024,Tue Dec 03 14:51:49 PST 2024,,,39,100% (10/10),100% (10/10),100% (10/10),Health and Nutrition,FALSE,TRUE,TRUE,FALSE,N/A,"https://www.health.harvard.edu/staying-healthy/are-fats-so-bad#:~:text=More%20important%2C%20not%20all%20fats,by%20improving%20your%20cholesterol%20profile.",All fats are bad.,,
3X0EMNLXF9NFW3WWS3HWBOVJ994PVW,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3TVRFO09G5DKWRKNQTU96CF0391LX9,A38FQN4GN4WYEB,Approved,Sat Nov 30 16:32:44 PST 2024,Sat Nov 30 16:33:45 PST 2024,Tue Dec 03 16:33:45 PST 2024,Tue Dec 03 16:33:49 PST 2024,,,61,100% (11/11),100% (11/11),100% (11/11),Health and Nutrition,FALSE,TRUE,FALSE,TRUE,chatgpt,n/a,Carbs are bad for you and should be avoided,,
3X0EMNLXF9NFW3WWS3HWBOVJ994PVW,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3WQ3B2KGETE0THDISNK8X0FUM1AB1O,A2JIRBAKZ19RKL,Approved,Tue Dec 03 12:19:44 PST 2024,Tue Dec 03 12:20:26 PST 2024,Fri Dec 06 12:20:26 PST 2024,Thu Dec 05 10:51:12 PST 2024,,,42,100% (9/9),100% (9/9),100% (9/9),Health and Nutrition,TRUE,FALSE,FALSE,TRUE,Claude,Claude,Eating an apple a day provides important vitamins,,
3X0EMNLXF9NFW3WWS3HWBOVJ994PVW,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3X4JMASXC770MSS0W4G8JVWKH94B0L,A1WDIDASJA224N,Approved,Tue Dec 03 12:18:08 PST 2024,Tue Dec 03 12:18:51 PST 2024,Fri Dec 06 12:18:51 PST 2024,Thu Dec 05 10:51:12 PST 2024,,,43,100% (10/10),100% (10/10),100% (10/10),Health and Nutrition,TRUE,FALSE,TRUE,FALSE,N/A,https://www.mayoclinic.org/healthy-lifestyle/fitness/in-depth/10000-steps/art-20317391,Walking 10000 steps a day is good for you,,
3M93N4X8I4L3I0CU3V7735P0164SJU,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,31UV0MXWNBA947S7ZKE1MDWOT7Z5I9,A2R2YYU5VARQEW,Approved,Tue Dec 03 09:21:53 PST 2024,Tue Dec 03 09:22:56 PST 2024,Fri Dec 06 09:22:56 PST 2024,Thu Dec 05 10:50:57 PST 2024,,,63,100% (3/3),100% (3/3),100% (3/3),Ancient Civilizations,TRUE,FALSE,TRUE,FALSE,N/A,https://en.wikipedia.org/wiki/G%C3%B6bekli_Tepe,Göbekli Tepe is a Neolithic archaeological site in the Southeastern Anatolia Region of Turkey.,,
3M93N4X8I4L3I0CU3V7735P0164SJU,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,323Q6SJS83E1A9ACZE9P8DMMIOXFH8,A3GK1FK744XJ8B,Approved,Sun Dec 01 17:04:12 PST 2024,Sun Dec 01 17:05:36 PST 2024,Wed Dec 04 17:05:36 PST 2024,Wed Dec 04 17:05:49 PST 2024,,,84,100% (10/10),100% (10/10),100% (10/10),Ancient Civilizations,TRUE,FALSE,TRUE,FALSE,N/A,"https://en.wikipedia.org/wiki/Ancient_Egyptian_religion#:~:text=The%20Egyptians%20believed%20in%20a,turn%20them%20to%20human%20advantage.",Egypt had a lot of ancient civilizations who believed in gods and goddesses,,
3M93N4X8I4L3I0CU3V7735P0164SJU,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3570Y55XZAHTA4WWKYJVCYH19Y9YGM,A38FQN4GN4WYEB,Approved,Sat Nov 30 16:24:47 PST 2024,Sat Nov 30 16:25:46 PST 2024,Tue Dec 03 16:25:46 PST 2024,Tue Dec 03 16:25:49 PST 2024,,,59,100% (11/11),100% (11/11),100% (11/11),Ancient Civilizations,FALSE,TRUE,FALSE,TRUE,ChatGPT,n/a,The Great Wall of China is visible from space with the naked eye.,,
3M93N4X8I4L3I0CU3V7735P0164SJU,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,37ZHEEHM6HK918O72AMBGR8V1VX37M,A1R1ORXJ05C7EG,Approved,Mon Dec 02 18:14:04 PST 2024,Mon Dec 02 18:14:23 PST 2024,Thu Dec 05 18:14:23 PST 2024,Thu Dec 05 10:50:57 PST 2024,,,19,100% (10/10),100% (10/10),100% (10/10),Ancient Civilizations,TRUE,FALSE,TRUE,FALSE,N/A,"https://study.com/academy/lesson/largest-empires-in-history-timelines-populations.html#:~:text=The%20Achaemenid%20Empire%20(550%20BCE,of%20Southern%20Asia%20and%20Europe.",The Achaemenid Empire is one of the largest ancient civilizations to ever exist.,,
3M93N4X8I4L3I0CU3V7735P0164SJU,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3AUQQEL7UQRFV6Q61L78K7QRK0IV07,A23KO2TP7I4KK2,Approved,Sat Nov 30 07:16:36 PST 2024,Sat Nov 30 07:18:25 PST 2024,Tue Dec 03 07:18:25 PST 2024,Tue Dec 03 07:18:49 PST 2024,,,109,100% (2/2),100% (2/2),100% (1/1),Ancient Civilizations,FALSE,TRUE,TRUE,FALSE,NA,https://www.magazinemayaluxe.com/articles/maya-myths-and-legends-ancient-magic,The Mayans used magic whistles to build the pyramids.,,
3M93N4X8I4L3I0CU3V7735P0164SJU,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3KV0LJBBHNJK5DGWH6PWH7812Y8MRK,A36FH5FVHU69MT,Approved,Tue Dec 03 12:55:05 PST 2024,Tue Dec 03 12:55:48 PST 2024,Fri Dec 06 12:55:48 PST 2024,Thu Dec 05 10:50:57 PST 2024,,,43,100% (10/10),100% (10/10),100% (10/10),Ancient Civilizations,FALSE,TRUE,TRUE,FALSE,n/a,n/a,The Mayan civilization made contact with Ancient China.,,
3M93N4X8I4L3I0CU3V7735P0164SJU,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3QY7M81QHSKFX6WENGEAXDPXCHJ7K1,A2JIRBAKZ19RKL,Approved,Tue Dec 03 07:09:34 PST 2024,Tue Dec 03 07:11:14 PST 2024,Fri Dec 06 07:11:14 PST 2024,Thu Dec 05 10:50:57 PST 2024,,,100,100% (9/9),100% (9/9),100% (9/9),Ancient Civilizations,TRUE,FALSE,TRUE,FALSE,N/A,Ancient books,The pyramids of Giza stand as symbols to the engineering strength of the ancient Egyptians.,,
3M93N4X8I4L3I0CU3V7735P0164SJU,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3TEM0PF1QQVT1PQKA07EELKKKUGD0U,A1WDIDASJA224N,Approved,Tue Dec 03 12:21:36 PST 2024,Tue Dec 03 12:22:02 PST 2024,Fri Dec 06 12:22:02 PST 2024,Thu Dec 05 10:50:57 PST 2024,,,26,100% (10/10),100% (10/10),100% (10/10),Ancient Civilizations,TRUE,FALSE,TRUE,FALSE,N/A,https://www.britannica.com/topic/list-of-ancient-civilizations-2079395,Mesopotamia is an Ancient Civilizations,,
3M93N4X8I4L3I0CU3V7735P0164SJU,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3W2LOLRXLWDPFPGTWUCG2UGXDTDKRD,A3G8JLLEXGUZYP,Approved,Tue Dec 03 13:15:40 PST 2024,Tue Dec 03 13:16:09 PST 2024,Fri Dec 06 13:16:09 PST 2024,Thu Dec 05 10:50:57 PST 2024,,,29,100% (10/10),100% (10/10),100% (10/10),Ancient Civilizations,FALSE,TRUE,TRUE,FALSE,N/A,N/A,The pyramids could not have been built without the assistance of extraterrestrial life.,,
3M93N4X8I4L3I0CU3V7735P0164SJU,3CM00QMEU6K4RDMFXAT0B6G6JT46W5,Fact or Fiction,"Please submit an interesting fact or myth, and indicate which one. If submitting a fact, please provide a source (website URL, book reference, etc). If submitting a myth, please specify if it was generated with AI.",survey,$0.00 ,Fri Nov 29 10:40:34 PST 2024,100,BatchId:411347;OriginalHitTemplateId:921587278;,3600,259200,Fri Dec 06 10:40:34 PST 2024,,,3WI0P0II6MQH1JAJ4DQTYHL7TJERD3,A2ECQJPKY9LHC3,Approved,Sat Nov 30 14:51:23 PST 2024,Sat Nov 30 14:52:16 PST 2024,Tue Dec 03 14:52:16 PST 2024,Tue Dec 03 14:52:49 PST 2024,,,53,100% (10/10),100% (10/10),100% (10/10),Ancient Civilizations,FALSE,TRUE,FALSE,TRUE,ChatGPT,"https://en.wikipedia.org/wiki/Maya_architecture#:~:text=The%20Maya%20people%20had%20taken,%2C%20facades%2C%20and%20floor%20layers.",Ancient civilizations like the Egyptians and Mayans used advanced digital technology to build their pyramids.,,
